"Date","Tair_mean (c)","Tair_min (c)","Tair_max (c)","Dew_tmean (c)","Dew_tmin (c)","Dew_tmax (c)","Dry_bulb_t (c)","Rainfall (mm)","Patm (mB)","Rh_mean (porc)","Rh_max (porc)","Rh_min (porc)","Ws_10 (m s-1)","Ws_2 (m s-1)","Ws_gust (m s-1)","Wd (degrees)","Sr (Mj m-2 day-1)","DOY","Ra (Mj m-2 day-1)","Station_code","Station","UF","Longitude (degrees)","Latitude (degrees)","Altitude (m)","eto"
2001-08-14,18.2875,13.5,23.2,7.05833333333333,5.7,9.4,18.2833333333333,0,890.904166666667,49.0833333333333,70,33,4.1,3.06569017920138,10.2,97.0833333333333,22.024,226,30.5310496875631,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,4.87012182341327
2001-08-15,18.4583333333333,13,24.1,6.41666666666667,4.7,9.1,18.45,0,891.516666666667,46.6666666666667,65,30,3.99166666666667,2.98468617040134,12.3,93.0833333333333,22.575,227,30.6737691832772,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.11534576611174
2001-08-16,18.5604166666667,12.6,24.8,6.94375,5.2,8.6,18.5583333333333,0,891.770833333333,48.6666666666667,74,29,3.44166666666667,2.57343504880116,10.8,102.625,22.71,228,30.8175369504128,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,4.90571013841643
2001-08-17,18.7895833333333,13,25,6.66875,5,7.9,18.8125,0,891.604166666667,46.7916666666667,68,28,3.6,2.69182552320121,10.2,97.9166666666667,22.89,229,30.9622758892748,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.11923313570216
2001-08-19,19.7270833333333,14.2,25.9,10.00625,7.6,13.5,19.7958333333333,0,891.529166666667,55.5,84,33,4.23333333333333,3.16538742080143,9.9,98.2916666666667,20.607,231,31.2543574774551,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.01020769512861
2001-08-20,19.7625,15.1,25.5,8.225,4.1,10.7,19.6541666666667,0,NA,49.9583333333333,73,26,3.725,2.78529168720125,10.1,109.666666666667,22.618,232,31.4015447140057,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-08-21,19.9229166666667,13.8,26.4,6.35208333333333,3.7,8.9,19.9666666666667,0,891.379166666667,43.0416666666667,65,25,2.62083333333333,1.95967390520088,8.2,92.875,22.716,233,31.5493924271779,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,4.90717227818698
2001-08-24,22.9708333333333,17.7,29.7,9.90208333333333,7.6,12.1,22.9041666666667,0,888.804166666667,45.0833333333333,66,26,2.475,1.85063004720083,9.2,161,17.115,236,31.9961194436576,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,4.71165864634162
2001-08-25,21.1833333333333,15.7,29.7,12.0833333333333,8.7,15.7,21.15,0.8,888.929166666667,59.1666666666667,87,28,3.15416666666667,2.35846287160106,9.5,114.041666666667,18.671,237,32.1458305205799,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.04728064465925
2001-08-26,20.7395833333333,15.7,27.6,13.0333333333333,10.5,16.3,20.6958333333333,1.2,NA,63.5416666666667,86,36,1.82916666666667,1.36772153320062,8.4,138.791666666667,16.037,238,32.295813481141,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-08-27,22.03125,15,29.9,12.4083333333333,7.8,15.4,22.0791666666667,0,NA,59.0833333333333,93,26,1.99583333333333,1.49234308520067,9.8,159.333333333333,20.862,239,32.4459912531913,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-08-28,20.5354166666667,18.2,26,13.0854166666667,10.5,14.8,20.45,2,889.366666666667,63.625,78,39,2.25416666666667,1.68550649080076,7.6,163.625,5.642,240,32.596287140495,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,2.75242874221468
2001-08-29,21.7479166666667,17.9,27.7,12.9270833333333,9.9,15.3,21.7666666666667,0.2,888.2625,58.875,84,33,2.275,1.70108418480077,8,115.5,12.033,241,32.746624891829,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,3.61578230828569
2001-08-30,17.1583333333333,14.8,21.2,14.7708333333333,13,15.9,17.0375,35.4,890.8625,87.0416666666667,96,64,2.7375,2.04690899160092,9.2,136,8.16,242,32.8969287700641,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,2.12469810841564
2001-09-04,22.7791666666667,17.4,28.9,10.6270833333333,7.6,12.2,22.75,0,888.379166666667,48.125,69,27,2.3125,1.72912403400078,7,116.166666666667,18.155,247,33.6453339159071,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,4.66422179807927
2001-09-05,22.90625,17,29,8.65625,4.6,11,22.9875,0,888.629166666667,41.2916666666667,63,23,2.95416666666667,2.208917009201,9.4,117.166666666667,24.061,248,33.7938815137803,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.79005132359273
2001-09-06,22.65625,17.9,28.5,8.07083333333333,5.4,10.1,22.625,0,887.866666666667,40.4583333333333,58,24,3.00833333333333,2.24941901360101,9.4,112.083333333333,24.67,249,33.9418852211383,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.90681208822899
2001-09-07,22.2875,17.1,28.2,8.55208333333333,6.4,10.5,22.3125,0,886.945833333333,43.25,65,26,2.84583333333333,2.12791300040096,12.1,103.291666666667,24.78,250,34.0892758616341,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.67095602112215
2001-09-08,23.1791666666667,17.2,30.3,7.78125,4.6,10.4,23.2333333333333,0,886.4875,39.2083333333333,63,21,2.225,1.66369771920075,7.3,114.583333333333,24.886,251,34.2359853754495,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.60152210816986
2001-09-09,24.3708333333333,16.9,31.8,6.49375,2.9,11.5,24.3916666666667,0,887.195833333333,34.0416666666667,58,17,1.5375,1.14963381720052,7.1,143.25,23.227,252,34.3819468819798,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.03400213780626
2001-09-10,25.2041666666667,18.4,31.5,7.55833333333333,5.7,10.3,25.2208333333333,0,886.879166666667,33.7083333333333,53,21,1.20833333333333,0.903506252000407,7.5,139.458333333333,19.253,253,34.5270947412433,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,4.31756998426299
2001-09-11,26.5354166666667,19.4,33,8.17916666666667,4.4,11.9,26.5208333333333,0,885.475,33.0416666666667,57,18,1.22916666666667,0.919083946000414,7.8,188.541666666667,18.418,254,34.671364613902,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,4.36215856734566
2001-09-12,26.31875,21.1,33.1,9.825,6.9,13.4,26.2541666666667,0,884.5625,37.2916666666667,55,20,2.40416666666667,1.79766588760081,8.2,145.708333333333,21.339,255,34.8146935197802,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.83979797553096
2001-09-13,23.0833333333333,18.9,27.8,14.7083333333333,12.1,16.9,23.0125,0,887.391666666667,60.4166666666667,78,44,2.34166666666667,1.75093280560079,8.5,239.166666666667,14.559,256,34.9570198947715,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,3.87542613425754
2001-09-14,21.0958333333333,16.4,27.9,15.475,11.6,17.7,21.1083333333333,23.8,887.283333333333,70.9583333333333,91,44,2.32083333333333,1.73535511160078,14.3,196.916666666667,11.106,257,35.0982836460231,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,3.30068722771241
2001-09-15,20.3416666666667,16.9,27.1,15.9270833333333,14.3,17.4,20.3083333333333,0.2,885.945833333333,76.5416666666667,91,49,1.87916666666667,1.40510799880063,10.1,156.166666666667,13.035,258,35.2384262052929,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,3.22179117703637
2001-09-16,18.5875,14.6,22,15.6,11,16.9,18.5291666666667,2.8,887.783333333333,83.2083333333333,93,63,3.125,2.33665410000105,9.5,263.125,8.767,259,35.3773905803739,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,2.40089724984701
2001-09-19,19.225,13.3,25.9,11.7229166666667,10.3,13.4,19.2708333333333,0,888.8,62.9166666666667,85,41,4.22083333333333,3.15604080440142,9.7,91.2916666666667,24.033,262,35.7866693411529,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.2813169567197
2001-09-20,20.7895833333333,14.9,27.1,10.1083333333333,6.4,12.7,20.7666666666667,0,888.6,52.5,76,28,3.37916666666667,2.52670196680114,8.8,106.875,26.264,263,35.9203842614096,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.86503808125699
2001-09-21,21.2229166666667,15.8,27.5,7.53333333333333,4.5,9.8,21.2208333333333,0,888.116666666667,42.625,58,24,2.86666666666667,2.14349069440097,8.6,91.25,26.152,264,36.0526613291373,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.92619720652463
2001-09-22,22.1875,16.4,28.6,8.85625,6,12.2,22.2125,0,887.595833333333,43.25,57,29,2.70416666666667,2.02198468120091,9.3,121.791666666667,20.756,265,36.1834539677606,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.33157709121182
2001-09-23,23.5604166666667,19.3,29.9,10.8208333333333,8.8,14.8,23.4875,0.6,886.570833333333,46.7916666666667,69,28,2.46666666666667,1.84439896960083,9,148.625,21.094,266,36.3127174745679,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.35963893285118
2001-09-24,22.3229166666667,18,29,12.9916666666667,10.6,17.4,22.2791666666667,2,886.491666666667,56.4583333333333,73,33,2.57916666666667,1.92851851720087,8.5,158.5,16.886,267,36.440409053348,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,4.69675212603996
2001-09-25,23.04375,19,28.3,13.5604166666667,10.9,16.9,22.9458333333333,0.4,886.6,57.5833333333333,87,35,2.2375,1.67304433560075,8.2,139.416666666667,14.045,268,36.5664878443238,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,3.92766647923542
2001-09-26,22,18.4,28.1,15.8895833333333,13,17.5,21.9541666666667,2.6,887,70.4166666666667,90,41,1.98333333333333,1.48299646880067,8,152.25,16.452,269,36.6909149513213,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,3.97160958510526
2001-09-27,20.6666666666667,17.6,25.4,16.29375,14.4,17.5,20.65,6,887.3375,77.2916666666667,94,54,2.50833333333333,1.87555435760085,6.8,128.041666666667,14.127,270,36.8136534661151,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,3.36461796971177
2001-09-28,22.3958333333333,18,29.7,16.1541666666667,13.4,19.3,22.4166666666667,1.8,887.654166666667,69.75,93,38,2.8875,2.15906838840097,10.4,102.166666666667,20.175,271,36.9346684899013,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,4.99511805845131
2001-09-29,20.5520833333333,18,23.6,16.7479166666667,14.7,17.8,20.5625,4.8,888.870833333333,79.25,94,64,2.74583333333333,2.05314006920092,7.1,128,8.979,272,37.0539271518487,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,2.46439318765543
2001-09-30,21.39375,17.9,26.9,15.7125,13.4,17.3,21.4125,4,888.4875,72.0416666666667,93,46,2.89583333333333,2.16529946600098,7.8,81.4583333333333,12.689,273,37.1713986246915,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,3.61206714985281
2001-10-01,20.4770833333333,18.6,22.7,16.175,14.7,17.8,20.4333333333333,0.6,888.266666666667,76.8333333333333,92,66,1.78333333333333,1.3334506064006,6.5,105.541666666667,8.289,274,37.2870541373263,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,2.16886595350877
2001-10-02,22.0708333333333,17,27.9,15.8145833333333,13.1,18.6,22.0541666666667,0.6,887.2625,69.1666666666667,89,43,1.8375,1.37395261080062,11,281.5,12.329,275,37.4008669843883,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,3.33787816165461
2001-10-03,21.3416666666667,16.8,26.6,16.4625,14.2,17.6,21.3041666666667,5.8,888.904166666667,75.625,95,47,2.59583333333333,1.94098067240087,8.3,261.166666666667,16.8,276,37.5128125327817,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,3.95300184908759
2001-10-04,21.84375,17.2,29.8,16.3791666666667,10.9,18.9,21.7833333333333,1.2,888.375,73.5416666666667,95,32,2.1,1.57023155520071,12.8,217.916666666667,18.013,277,37.6228682251518,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,4.49533415764097
2001-10-05,23.1020833333333,17.6,30.8,15.7979166666667,10.5,18.7,23.1333333333333,29,887.933333333333,65.875,94,30,1.82083333333333,1.36149045560061,11.8,166.625,17.301,278,37.7310135802872,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,4.38248573333991
2001-10-06,23.0958333333333,17.7,29.8,14.9270833333333,11.5,17.2,23.0875,0.2,887.2625,62.3333333333333,91,33,2.05,1.53284508960069,8.6,155.583333333333,22.324,279,37.8372301904503,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.04939374771771
2001-10-07,23.7520833333333,18.1,30,15.1541666666667,12,17,23.7375,0,886.079166666667,60.375,84,34,2.56666666666667,1.91917190080086,8.6,180.416666666667,21.438,280,37.9415017156383,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.25388456222052
2001-10-08,20.5729166666667,18.1,26,17.3229166666667,15.9,18.7,20.475,3.4,886.558333333333,82.5,94,54,1.68333333333333,1.25867767520057,8,203.083333333333,11.622,281,38.0438138747857,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,2.88498088116352
2001-10-10,20.1916666666667,15.8,27.7,15.89375,13.9,18,20.2166666666667,0.6,886.791666666667,78.0833333333333,93,45,1.75,1.30852629600059,9,101.208333333333,18.659,283,38.242513191315,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,4.04848076687832
2001-10-11,21.4916666666667,17.9,26.5,16.2666666666667,13.9,17.4,21.55,0,887.108333333333,73.7083333333333,92,47,3.40416666666667,2.54539519960115,9.1,100.916666666667,22.694,284,38.3388819596038,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,4.96284201812707
2001-10-12,20.325,18.1,22.9,16.8083333333333,16.1,17.6,20.3333333333333,0,887.983333333333,80.5416666666667,92,66,3.32916666666667,2.48931550120112,7.4,89.4166666666667,10.322,285,38.433254544997,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,2.69421309325701
2001-10-16,17.8083333333333,15.6,21.5,15.3854166666667,14.1,17.4,17.8583333333333,1.2,886.645833333333,86.0416666666667,95,72,2.72916666666667,2.04067791400092,7.6,100.125,9.166,289,38.7907275475508,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,2.19913521445201
2001-10-17,17.9604166666667,16.1,19.3,16.6625,15.4,17.7,17.8916666666667,16,885.520833333333,92.375,96,82,2.2125,1.65435110280075,6.4,77.3333333333333,5.12,290,38.8750942657893,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,1.41736737912837
2001-10-18,18.2333333333333,15.6,23.3,16.78125,15,18.7,18.2541666666667,31.4,884.516666666667,91.7083333333333,97,68,1.51666666666667,1.13405612320051,7.3,130.833333333333,9.866,291,38.9574679762927,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,2.25637431290306
2001-10-19,18.13125,16.4,21,16.73125,15.5,17.6,18.1125,23.8,883.3625,91.625,97,74,1.99166666666667,1.48922754640067,8.8,216.416666666667,5.973,292,39.0378556188584,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,1.66062068113444
2001-10-20,20.4916666666667,16.4,26.5,15.5791666666667,13.6,16.9,20.5666666666667,0,883.816666666667,75.1666666666667,95,48,3.2,2.39273379840108,9.7,301,21.529,293,39.1162658598789,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,4.69769396483554
2001-10-21,20.7375,17.2,27,16.2791666666667,15.2,19,20.6625,11,884.266666666667,77.5833333333333,94,51,3.2875,2.45816011320111,11.2,318.5,18.978,294,39.1927090473928,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,4.4084161629236
2001-10-22,21.06875,16,27.5,15.2729166666667,12.2,16.8,21.0791666666667,0,884.308333333333,71.7083333333333,95,41,3.375,2.52358642800114,10.8,267.5,27.14,295,39.2671971638276,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.70116962307598
2001-10-23,22.5729166666667,15.2,29.8,11.0645833333333,5.9,15,22.6125,0,885.804166666667,52.375,86,24,2.00416666666667,1.49857416280068,6.6,156.75,29.26,296,39.3397437765239,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,6.05319498647868
2001-10-24,23.6395833333333,16.6,30.4,10.0604166666667,7.2,12.4,23.6541666666667,0,888.054166666667,43.9166666666667,68,26,1.68333333333333,1.25867767520057,7.6,142.791666666667,29.066,297,39.4103639861375,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.99141743999533
2001-10-25,23.6354166666667,19.4,28.9,13.58125,10.4,17.7,23.5958333333333,0,888.879166666667,54.1666666666667,68,37,3.55,2.6544390576012,11.5,109.625,25.748,298,39.4790743730179,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,6.33254654728103
2001-10-26,22.8333333333333,18,28.1,12.725,8.1,16.5,22.8125,0,888.0375,54.7916666666667,80,29,2.92916666666667,2.19022377640099,8.1,95.2083333333333,27.114,299,39.5458929416657,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,6.11593825757318
2001-10-27,23.0041666666667,16.2,29.1,8.6625,5.7,12.6,22.975,0,886.854166666667,41.375,64,23,2.39583333333333,1.79143481000081,8.1,126.416666666667,29.176,300,39.6108390633738,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,6.35338157616654
2001-10-28,23.0354166666667,17.3,29.2,10.0520833333333,6.9,12.3,23.0625,0,886.3375,45.6666666666667,67,26,2.05416666666667,1.53596062840069,7.2,107.208333333333,27.143,301,39.6739334171614,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.9124320295923
2001-10-29,24.125,17.1,30.6,10.4354166666667,7.9,13.5,24.1416666666667,0,886.129166666667,43.1666666666667,68,25,1.83333333333333,1.37083707200062,6.9,160.75,25.95,302,39.7351979291108,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.75789019595145
2001-10-30,21.8666666666667,18.6,26.7,14.3375,11.3,16.8,21.8666666666667,6.2,886.429166666667,62.8333333333333,82,38,2.3125,1.72912403400078,7.9,229.875,9.219,303,39.7946557102208,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,3.30853619950926
2001-10-31,23.0916666666667,17.6,29.5,13.8125,11.1,16.5,23.0458333333333,0,885.8875,57.4583333333333,80,33,1.92083333333333,1.43626338680065,8,206.416666666667,23.352,304,39.8523309928909,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.25134327881059
2001-11-01,22.2229166666667,17.7,27,15.6020833333333,13.4,18.8,22.1625,3.6,884.670833333333,66.7916666666667,84,48,2.25416666666667,1.68550649080076,18.3,147.833333333333,17.827,305,39.9082490661535,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,4.20234310751355
2001-11-02,19.4708333333333,16.4,25.8,16.50625,14.5,18.1,19.3666666666667,28.4,884.7125,84.3333333333333,94,56,2.55416666666667,1.90982528440086,9.6,252.708333333333,18.619,306,39.9624362097721,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,3.98036904852596
2001-11-03,20.4625,18.2,23.5,17.4833333333333,16.3,19.3,20.475,0.6,884.695833333333,83.0416666666667,91,69,2.10416666666667,1.57334709400071,8.7,269.791666666667,11.262,307,40.0149196273239,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,2.65520715155057
2001-11-04,20.58125,16.6,27,16.9916666666667,15,18.6,20.5333333333333,9.6,885.429166666667,81.3333333333333,95,50,2.85416666666667,2.13414407800096,14.4,293.416666666667,16.855,308,40.0657273783881,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,4.06171301375985
2001-11-05,21.36875,17.9,27.9,17.0791666666667,14.9,18.3,21.4541666666667,0.4,885.925,78,95,47,2.30416666666667,1.72289295640078,9.2,292.166666666667,17.23,309,40.1148883099586,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,4.1134764499897
2001-11-06,21.9541666666667,18.6,28.8,17.09375,13.7,19.5,21.8625,2.6,886.716666666667,75.75,91,45,1.60416666666667,1.19948243800054,10,163.125,18.785,310,40.1624319872037,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,4.22873983629411
2001-11-07,21.3,18.9,27.8,17.4895833333333,15.4,20.7,21.2875,2.6,887.504166666667,79.9583333333333,94,48,1.87083333333333,1.39887692120063,11.2,210.375,14.126,311,40.208388623692,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,3.54217613313678
2001-11-14,21.5145833333333,18.3,26.4,16.4354166666667,14.4,18.7,21.4958333333333,1,883.829166666667,73.7916666666667,87,54,2.94583333333333,2.20268593160099,9.8,295.208333333333,16.893,318,40.4882895188292,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,4.09737944963412
2001-11-15,21.2083333333333,17.9,26.7,16.6229166666667,14.6,18.5,21.1666666666667,2.6,884.391666666667,76.7916666666667,94,50,3.00833333333333,2.24941901360101,11.2,291.25,19.401,319,40.5226920830872,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,4.44827849525535
2001-11-16,21.8208333333333,17.5,28,16.99375,14.5,19.1,21.7333333333333,21.8,885.729166666667,76.5416666666667,94,45,1.74583333333333,1.30541075720059,10.1,224,19.142,320,40.5557970834635,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,4.25249718784622
2001-11-17,21.8458333333333,18.6,26.7,18.0354166666667,15.7,19.9,21.8833333333333,0.4,885.6625,80,95,54,1.69166666666667,1.26490875280057,8.3,209.375,16.317,321,40.5876373475164,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,3.64946562869533
2001-11-18,20.1625,18.6,24.4,18.41875,17.4,20.4,20.05,10.2,885.679166666667,89.9583333333333,96,72,2.025,1.51415185680068,11.9,208.291666666667,9.568,322,40.6182455821948,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,2.33580025912629
2001-11-19,20.2833333333333,18.4,25.2,17.6333333333333,15.6,19.2,20.2666666666667,6.2,886.6375,85.7916666666667,96,58,2.19583333333333,1.64188894760074,8.6,300.833333333333,13.169,323,40.6476543067206,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,3.14467487351916
2001-11-21,19.2854166666667,17.8,21.9,17.3770833333333,15.5,19.5,19.25,4.8,886.679166666667,88.8333333333333,95,73,1.90833333333333,1.42691677040064,11.2,176.333333333333,8.999,325,40.7030019674223,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,2.15148156553992
2001-11-22,19.8958333333333,17.4,24.2,16.9375,15.8,19.2,19.8833333333333,1.4,886.975,83.6666666666667,95,60,2.25833333333333,1.68862202960076,8.6,163.375,16.641,326,40.7290044128458,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,3.52885746092638
2001-11-23,21.4895833333333,17.4,25.9,16.6875,14.8,18,21.475,4.2,884.054166666667,75.4166666666667,94,53,2.42916666666667,1.81635912040082,12,258.583333333333,20.528,327,40.7539342396868,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,4.35536342636244
2001-11-24,19.4104166666667,16.4,22.8,17.43125,15.6,18.7,19.3916666666667,25,883.6625,88.5416666666667,96,71,1.77083333333333,1.3241039900006,12,160.458333333333,9.425,328,40.7778220573722,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,2.236249562993
2001-11-25,20.4645833333333,16.7,25.4,16.7729166666667,15.8,18.6,20.5083333333333,0.2,884.5,80.4583333333333,96,58,2.0125,1.50480524040068,7,88.875,18.938,329,40.8006979075367,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,3.89767493961067
2001-11-26,21.3541666666667,18.9,25.4,17.3541666666667,15.4,19.5,21.3416666666667,0.8,885.370833333333,78.7916666666667,93,60,3.22083333333333,2.40831149240109,9.9,72.2083333333333,17.59,330,40.8225912052784,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,3.9531723219533
2001-11-27,22.6166666666667,18,27.9,14.8895833333333,10.9,17.3,22.6333333333333,0,885.583333333333,63.3333333333333,88,37,2.14583333333333,1.60450248200072,7,87.875,26.953,331,40.8435306819475,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.63531557662801
2001-11-28,21.5,16.3,26.3,15.8083333333333,14,19.1,21.3958333333333,9,885.083333333333,72.4166666666667,93,49,1.50833333333333,1.12782504560051,8.8,194.75,16.94,332,40.8635443295404,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,3.71770586502118
2001-11-29,20.00625,18.1,24.8,17.5916666666667,16.4,19.4,20.0666666666667,20.8,883.708333333333,86.3333333333333,95,62,1.80416666666667,1.34902830040061,10.4,196.583333333333,11.032,333,40.8826593467715,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,2.69465820517568
2001-11-30,19.6,17.9,23.2,17.41875,16.9,18.6,19.5625,4.4,882.575,87.5833333333333,96,71,4.02083333333333,3.00649494200135,13.6,327.708333333333,11.581,334,40.9009020868889,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,2.75820887093096
2001-12-01,19.6020833333333,18.2,23.1,17.7458333333333,17,18.9,19.6166666666667,6,883.016666666667,89.2083333333333,95,74,4.9125,3.67322024520165,14.7,310.208333333333,13.266,335,40.9182980073005,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,2.94052026107354
2001-12-02,20.5708333333333,18.6,25.4,18.23125,16.9,20,20.6291666666667,8.8,884.641666666667,87.0833333333333,96,66,1.53333333333333,1.14651827840052,8.3,219.875,14.535,336,40.934871621069,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,3.11874902176269
2001-12-03,22.1958333333333,17.3,27.5,17.5416666666667,16.2,19,22.2791666666667,0.2,884.770833333333,76.6666666666667,97,51,2.4375,1.82259019800082,8.4,111.708333333333,25.033,337,40.9506464503358,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.1182270614175
2001-12-04,22.39375,18,27.7,15.8145833333333,12.7,17.6,22.3875,0,885.2875,68,92,42,3.25416666666667,2.4332358028011,8.9,63.0833333333333,25.746,338,40.9656449817264,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.66726278186643
2001-12-05,22.9770833333333,18.8,28,16.2729166666667,12.5,18.1,22.925,0,885.05,67.5,91,39,3.34583333333333,2.50177765640113,8.5,42.7083333333333,24.22,339,40.9798886237911,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.63905629819055
2001-12-06,21.3729166666667,18.5,24.6,17.55,16.2,18.6,21.3458333333333,2,885.225,79.625,93,62,1.64583333333333,1.23063782600055,7.9,201.916666666667,10.044,340,40.993397666527,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,2.55685775309313
2001-12-07,20.5895833333333,17.5,25.5,17.6604166666667,16.2,19.4,20.5958333333333,27.2,885.083333333333,83.7083333333333,96,62,2.15833333333333,1.61384909840073,9.5,132.166666666667,11.137,341,41.0061912430284,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,2.804969059769
2001-12-08,22.2979166666667,17.3,27.8,15.7229166666667,9.6,18,22.3875,0,884.829166666667,69.0833333333333,96,33,2.95,2.20580147040099,8.6,116.291666666667,28.071,342,41.0182872933069,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,6.01816817405636
2001-12-09,22.8854166666667,18.1,27.7,12.95,10,15.3,22.8666666666667,0,884.85,54.5,72,35,2.66666666666667,1.9939448320009,8.5,72.0833333333333,28.271,343,41.0297025303215,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,6.15658358162663
